_id,lectura,date,fecha
63ceddd4e34ccb07b34b15bc,25.90,2023-01-23 16:19:48,2023-01-23
63ceddd6e34ccb07b34b15bd,27.90,2023-01-23 16:19:50,2023-01-23
63ceddd8e34ccb07b34b15be,27.90,2023-01-23 16:19:52,2023-01-23
63cedddae34ccb07b34b15bf,27.90,2023-01-23 16:19:54,2023-01-23
63cedddce34ccb07b34b15c0,27.90,2023-01-23 16:19:56,2023-01-23
63cedddee34ccb07b34b15c1,27.90,2023-01-23 16:19:58,2023-01-23
63cedde0e34ccb07b34b15c2,27.90,2023-01-23 16:20:00,2023-01-23
63cedde2e34ccb07b34b15c3,27.90,2023-01-23 16:20:02,2023-01-23
63cedde4e34ccb07b34b15c4,28.00,2023-01-23 16:20:04,2023-01-23
63cedde6e34ccb07b34b15c5,28.00,2023-01-23 16:20:06,2023-01-23
63cedde8e34ccb07b34b15c6,28.00,2023-01-23 16:20:08,2023-01-23
63ceddeae34ccb07b34b15c7,28.00,2023-01-23 16:20:10,2023-01-23
63ceddece34ccb07b34b15c8,28.00,2023-01-23 16:20:12,2023-01-23
63ceddeee34ccb07b34b15c9,28.00,2023-01-23 16:20:14,2023-01-23
63ceddf0e34ccb07b34b15ca,28.00,2023-01-23 16:20:16,2023-01-23
63ceddf2e34ccb07b34b15cb,28.00,2023-01-23 16:20:18,2023-01-23
63ceddf4e34ccb07b34b15cc,28.00,2023-01-23 16:20:20,2023-01-23
63ceddf6e34ccb07b34b15cd,28.00,2023-01-23 16:20:22,2023-01-23
63ceddf9e34ccb07b34b15ce,28.00,2023-01-23 16:20:25,2023-01-23
63ceddfae34ccb07b34b15cf,28.00,2023-01-23 16:20:26,2023-01-23
63ceddfde34ccb07b34b15d0,28.00,2023-01-23 16:20:29,2023-01-23
63ceddffe34ccb07b34b15d1,28.00,2023-01-23 16:20:31,2023-01-23
63cede01e34ccb07b34b15d2,28.00,2023-01-23 16:20:33,2023-01-23
63cede03e34ccb07b34b15d3,28.00,2023-01-23 16:20:35,2023-01-23
